BN	TN	SubNum	group	hand	isTrain	seq	cue	windowSize	digitChangePos	isTrialError	timingError	isCross	crossTime	IPI_Number	IPI_Value	N	Press_Number	Press_Value	Response_Number	Response_Value	isPressError	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
6	4	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	295	3	press3	3	response3	3	False	True	False	False	False
6	5	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	260	3	press3	4	response3	4	False	True	False	False	False
6	6	2	1	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI2	650	3	press3	3	response3	3	False	True	False	False	False
6	7	2	1	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI2	245	3	press3	4	response3	4	False	True	False	False	False
6	8	2	1	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI2	305	3	press3	4	response3	4	False	True	False	False	False
6	9	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	260	3	press3	4	response3	4	False	True	False	False	False
6	10	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	245	3	press3	3	response3	3	False	True	False	False	False
6	11	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	270	3	press3	3	response3	3	False	True	False	False	False
6	12	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	335	3	press3	4	response3	4	False	True	False	False	False
6	13	2	1	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI2	250	3	press3	3	response3	3	False	True	False	False	False
6	14	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	255	3	press3	3	response3	3	False	True	False	False	False
6	15	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
6	16	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
6	17	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	285	3	press3	4	response3	4	False	True	False	False	False
6	18	2	1	2	1	14325242135	14325242135	11	8	1	0	0	0	IPI2	715	3	press3	3	response3	3	False	True	False	False	False
6	19	2	1	2	1	51423252413	51423252413	2	8	1	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
6	20	2	1	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI2	230	3	press3	3	response3	3	False	True	False	False	False
6	21	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	300	3	press3	4	response3	4	False	True	False	False	False
6	22	2	1	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	False
6	23	2	1	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
6	24	2	1	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI2	305	3	press3	3	response3	3	False	True	False	False	False
6	25	2	1	2	1	51423252413	51423252413	3	8	1	0	0	0	IPI2	350	3	press3	4	response3	4	False	True	False	False	False
6	26	2	1	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
6	27	2	1	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI2	335	3	press3	3	response3	3	False	True	False	False	False
6	28	2	1	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
6	29	2	1	2	1	14325242135	14325242135	3	8	1	0	0	0	IPI2	295	3	press3	3	response3	3	False	True	False	False	False
6	30	2	1	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI2	305	3	press3	4	response3	4	False	True	False	False	False
6	31	2	1	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
6	32	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	340	3	press3	4	response3	4	False	True	False	False	False
7	1	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
7	2	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	230	3	press3	3	response3	3	False	True	False	False	False
7	3	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	230	3	press3	3	response3	3	False	True	False	False	False
7	4	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
7	5	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	380	3	press3	3	response3	3	False	True	False	False	False
7	6	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
7	7	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	335	3	press3	3	response3	3	False	True	False	False	False
7	8	2	1	2	1	51423252413	51423252413	11	6	1	0	0	0	IPI2	585	3	press3	4	response3	2	True	True	False	False	False
7	9	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	335	3	press3	4	response3	4	False	True	False	False	False
7	10	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	215	3	press3	3	response3	3	False	True	False	False	False
7	11	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
7	12	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	230	3	press3	4	response3	4	False	True	False	False	False
7	13	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	195	3	press3	3	response3	3	False	True	False	False	False
7	14	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	315	3	press3	4	response3	4	False	True	False	False	False
7	15	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	245	3	press3	4	response3	4	False	True	False	False	False
7	16	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	220	3	press3	3	response3	3	False	True	False	False	False
7	17	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	245	3	press3	3	response3	3	False	True	False	False	False
7	18	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
7	19	2	1	2	1	51423252413	51423252413	2	6	1	0	0	0	IPI2	305	3	press3	4	response3	4	False	True	False	False	False
7	20	2	1	2	1	14325242135	14325242135	2	6	1	0	0	0	IPI2	250	3	press3	3	response3	3	False	True	False	False	False
7	21	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	300	3	press3	4	response3	4	False	True	False	False	False
7	22	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	435	3	press3	3	response3	3	False	True	False	False	False
7	23	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	270	3	press3	4	response3	4	False	True	False	False	False
7	24	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
7	25	2	1	2	1	14325242135	14325242135	2	6	1	0	0	0	IPI2	260	3	press3	3	response3	2	True	True	False	False	False
7	26	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
7	27	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	False
7	28	2	1	2	1	51423252413	51423252413	3	6	1	0	0	0	IPI2	310	3	press3	4	response3	4	False	True	False	False	False
7	29	2	1	2	1	14325242135	14325242135	11	6	1	0	0	0	IPI2	245	3	press3	3	response3	2	True	True	False	False	False
7	30	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
7	31	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
7	32	2	1	2	1	14325242135	14325242135	4	6	1	0	0	0	IPI2	295	3	press3	3	response3	3	False	True	False	False	False
8	1	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	False
8	2	2	1	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
8	3	2	1	2	1	13524232514	13524232514	4	8	1	0	0	0	IPI2	270	3	press3	5	response3	5	False	False	True	False	False
8	4	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
8	5	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	230	3	press3	4	response3	4	False	True	False	False	False
8	6	2	1	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI2	230	3	press3	5	response3	5	False	False	True	False	False
8	7	2	1	2	1	14325242135	14325242135	3	8	1	0	0	0	IPI2	240	3	press3	3	response3	2	True	True	False	False	False
8	8	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
8	9	2	1	2	1	35421252143	35421252143	4	8	1	0	0	0	IPI2	280	3	press3	4	response3	2	True	False	True	False	False
8	10	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
8	11	2	1	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI2	285	3	press3	5	response3	5	False	False	True	False	False
8	12	2	1	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI2	310	3	press3	4	response3	4	False	False	True	False	False
8	13	2	1	2	1	13524232514	13524232514	11	8	1	0	0	0	IPI2	260	3	press3	5	response3	5	False	False	True	False	False
8	14	2	1	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI2	485	3	press3	4	response3	4	False	False	True	False	False
8	15	2	1	2	1	35421252143	35421252143	3	8	1	0	0	0	IPI2	320	3	press3	4	response3	4	False	False	True	False	False
8	16	2	1	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI2	260	3	press3	4	response3	4	False	False	True	False	False
8	17	2	1	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI2	275	3	press3	5	response3	5	False	False	True	False	False
8	18	2	1	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI2	330	3	press3	5	response3	5	False	False	True	False	False
8	19	2	1	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI2	295	3	press3	5	response3	5	False	False	True	False	False
8	20	2	1	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI2	230	3	press3	4	response3	4	False	True	False	False	False
8	21	2	1	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
8	22	2	1	2	1	14325242135	14325242135	4	8	1	0	0	0	IPI2	250	3	press3	3	response3	3	False	True	False	False	False
8	23	2	1	2	1	35421252143	35421252143	4	8	1	0	0	0	IPI2	395	3	press3	4	response3	4	False	False	True	False	False
8	24	2	1	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI2	310	3	press3	4	response3	4	False	True	False	False	False
8	25	2	1	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI2	325	3	press3	4	response3	4	False	True	False	False	False
8	26	2	1	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI2	350	3	press3	4	response3	4	False	False	True	False	False
8	27	2	1	2	1	14325242135	14325242135	3	8	1	0	0	0	IPI2	290	3	press3	3	response3	3	False	True	False	False	False
8	28	2	1	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI2	260	3	press3	3	response3	3	False	True	False	False	False
8	29	2	1	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI2	270	3	press3	4	response3	4	False	False	True	False	False
8	30	2	1	2	1	14325242135	14325242135	2	8	1	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
8	31	2	1	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI2	260	3	press3	3	response3	3	False	True	False	False	False
8	32	2	1	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI2	295	3	press3	5	response3	5	False	False	True	False	False
9	1	2	1	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI2	360	3	press3	4	response3	4	False	True	False	False	False
9	2	2	1	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI2	200	3	press3	5	response3	5	False	False	True	False	False
9	3	2	1	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI2	205	3	press3	5	response3	5	False	False	True	False	False
9	4	2	1	2	0	51423252413	51423252413	2	6	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
9	5	2	1	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI2	365	3	press3	4	response3	4	False	True	False	False	False
9	6	2	1	2	0	14325242135	14325242135	4	6	0	0	0	0	IPI2	395	3	press3	3	response3	3	False	True	False	False	False
9	7	2	1	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI2	210	3	press3	5	response3	5	False	False	True	False	False
9	8	2	1	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI2	605	3	press3	3	response3	3	False	True	False	False	False
9	9	2	1	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI2	355	3	press3	4	response3	4	False	False	True	False	False
9	10	2	1	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
9	11	2	1	2	0	14325242135	14325242135	11	6	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
9	12	2	1	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI2	280	3	press3	5	response3	5	False	False	True	False	False
9	13	2	1	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI2	200	3	press3	5	response3	5	False	False	True	False	False
9	14	2	1	2	0	35421252143	35421252143	3	6	1	0	0	0	IPI2	495	3	press3	4	response3	4	False	False	True	False	False
9	15	2	1	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI2	330	3	press3	4	response3	4	False	False	True	False	False
9	16	2	1	2	0	51423252413	51423252413	2	6	0	0	0	0	IPI2	335	3	press3	4	response3	4	False	True	False	False	False
9	17	2	1	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI2	270	3	press3	5	response3	5	False	False	True	False	False
9	18	2	1	2	0	51423252413	51423252413	3	6	0	0	0	0	IPI2	285	3	press3	4	response3	4	False	True	False	False	False
9	19	2	1	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI2	335	3	press3	4	response3	4	False	False	True	False	False
9	20	2	1	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI2	300	3	press3	4	response3	4	False	True	False	False	False
9	21	2	1	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI2	380	3	press3	4	response3	4	False	False	True	False	False
9	22	2	1	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI2	355	3	press3	4	response3	4	False	False	True	False	False
9	23	2	1	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI2	435	3	press3	4	response3	4	False	True	False	False	False
9	24	2	1	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI2	335	3	press3	4	response3	4	False	False	True	False	False
9	25	2	1	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI2	260	3	press3	5	response3	5	False	False	True	False	False
9	26	2	1	2	0	51423252413	51423252413	3	6	0	0	0	0	IPI2	315	3	press3	4	response3	4	False	True	False	False	False
9	27	2	1	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI2	505	3	press3	3	response3	3	False	True	False	False	False
9	28	2	1	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI2	340	3	press3	3	response3	3	False	True	False	False	False
9	29	2	1	2	0	14325242135	14325242135	11	6	0	0	0	0	IPI2	320	3	press3	3	response3	3	False	True	False	False	False
9	30	2	1	2	0	13524232514	13524232514	4	6	1	0	0	0	IPI2	225	3	press3	5	response3	5	False	False	True	False	False
9	31	2	1	2	0	35421252143	35421252143	3	6	1	0	0	0	IPI2	360	3	press3	4	response3	4	False	False	True	False	False
9	32	2	1	2	0	14325242135	14325242135	4	6	0	0	0	0	IPI2	265	3	press3	3	response3	3	False	True	False	False	False
10	1	2	1	2	0	53121454515	53121454515	2	6	0	0	0	0	IPI2	370	3	press3	1	response3	1	False	False	False	True	False
10	2	2	1	2	0	14325242135	14325242135	4	6	0	0	0	0	IPI2	425	3	press3	3	response3	3	False	True	False	False	False
10	3	2	1	2	0	51423252413	51423252545	2	8	1	0	0	0	IPI2	315	3	press3	4	response3	4	False	True	False	False	True
10	4	2	1	2	0	51423252413	51423252413	2	8	0	0	0	0	IPI2	370	3	press3	4	response3	4	False	True	False	False	False
10	5	2	1	2	0	14325242135	14325242135	4	8	0	0	0	0	IPI2	335	3	press3	3	response3	3	False	True	False	False	False
10	6	2	1	2	0	14325242135	14325242135	11	4	0	0	0	0	IPI2	370	3	press3	3	response3	3	False	True	False	False	False
10	7	2	1	2	0	51423252413	51423252413	4	8	0	0	0	0	IPI2	325	3	press3	4	response3	4	False	True	False	False	False
10	8	2	1	2	0	51423252413	51423252413	11	4	1	0	0	0	IPI2	640	3	press3	4	response3	4	False	True	False	False	False
10	9	2	1	2	0	51423252413	51423252154	4	8	1	0	0	0	IPI2	330	3	press3	4	response3	4	False	True	False	False	True
10	10	2	1	2	0	51423252413	51423252413	2	6	0	0	0	0	IPI2	355	3	press3	4	response3	4	False	True	False	False	False
10	11	2	1	2	0	14325242135	14325242135	3	4	0	0	0	0	IPI2	605	3	press3	3	response3	3	False	True	False	False	False
10	12	2	1	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI2	395	3	press3	3	response3	3	False	True	False	False	False
10	13	2	1	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
10	14	2	1	2	0	54124141214	54124141214	11	8	0	0	0	0	IPI2	475	3	press3	1	response3	1	False	False	False	True	False
10	15	2	1	2	0	41213434212	41213434212	2	4	0	0	0	0	IPI2	470	3	press3	2	response3	2	False	False	False	True	False
10	16	2	1	2	0	34131453541	34131453541	4	8	1	0	0	0	IPI2	410	3	press3	1	response3	1	False	False	False	True	False
10	17	2	1	2	0	14325242135	14321525252	4	4	0	0	0	0	IPI2	330	3	press3	3	response3	3	False	True	False	False	True
10	18	2	1	2	0	14145412125	14145412125	4	8	0	0	0	0	IPI2	305	3	press3	1	response3	1	False	False	False	True	False
10	19	2	1	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI2	375	3	press3	3	response3	3	False	True	False	False	False
10	20	2	1	2	0	51423252413	51423252413	3	8	0	0	0	0	IPI2	325	3	press3	4	response3	4	False	True	False	False	False
10	21	2	1	2	0	34231214315	34231214315	2	8	0	0	0	0	IPI2	690	3	press3	2	response3	2	False	False	False	True	False
10	22	2	1	2	0	54124341214	54124341214	11	8	0	0	0	0	IPI2	530	3	press3	1	response3	1	False	False	False	True	False
10	23	2	1	2	0	14325242135	14325242135	3	4	0	0	0	0	IPI2	335	3	press3	3	response3	3	False	True	False	False	False
10	24	2	1	2	0	24125154151	24125154151	4	4	0	0	0	0	IPI2	410	3	press3	1	response3	1	False	False	False	True	False
10	25	2	1	2	0	51423252413	51423252413	3	8	0	0	0	0	IPI2	370	3	press3	4	response3	4	False	True	False	False	False
10	26	2	1	2	0	51423252413	51423214545	11	6	0	0	0	0	IPI2	330	3	press3	4	response3	4	False	True	False	False	True
10	27	2	1	2	0	15351424215	15351424215	11	6	0	0	0	0	IPI2	465	3	press3	3	response3	3	False	False	False	True	False
10	28	2	1	2	0	42325424314	42325424314	2	6	0	0	0	0	IPI2	390	3	press3	3	response3	3	False	False	False	True	False
10	29	2	1	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI2	310	3	press3	4	response3	4	False	True	False	False	False
10	30	2	1	2	0	15412513143	15412513143	2	4	1	0	0	0	IPI2	865	3	press3	4	response3	4	False	False	False	True	False
11	1	2	1	2	0	43415132435	43415132435	2	8	0	0	0	0	IPI2	320	3	press3	4	response3	4	False	False	False	True	False
11	2	2	1	2	0	31253232435	31253232435	4	4	0	0	0	0	IPI2	350	3	press3	2	response3	2	False	False	False	True	False
11	3	2	1	2	0	14325242135	14325235324	2	6	0	0	0	0	IPI2	410	3	press3	3	response3	3	False	True	False	False	True
11	4	2	1	2	0	41514245232	41514245232	3	4	0	0	0	0	IPI2	445	3	press3	5	response3	5	False	False	False	True	False
11	5	2	1	2	0	21513532423	21513532423	3	6	0	0	0	0	IPI2	340	3	press3	5	response3	5	False	False	False	True	False
11	6	2	1	2	0	14141253431	14141253431	3	8	0	0	0	0	IPI2	355	3	press3	1	response3	1	False	False	False	True	False
11	7	2	1	2	0	14325242135	14325242135	4	6	0	0	0	0	IPI2	345	3	press3	3	response3	3	False	True	False	False	False
11	8	2	1	2	0	51423252413	51425341351	3	4	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	True
11	9	2	1	2	0	51423252413	51423252413	3	4	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
11	10	2	1	2	0	14325242135	14325242135	2	4	0	0	0	0	IPI2	385	3	press3	3	response3	3	False	True	False	False	False
11	11	2	1	2	0	14325242135	14325242452	4	8	0	0	0	0	IPI2	375	3	press3	3	response3	3	False	True	False	False	True
11	12	2	1	2	0	54152541414	54152541414	2	6	1	0	0	0	IPI2	1175	3	press3	1	response3	1	False	False	False	True	False
11	13	2	1	2	0	34251312135	34251312135	3	4	0	0	0	0	IPI2	535	3	press3	2	response3	2	False	False	False	True	False
11	14	2	1	2	0	51423252413	51423252413	11	8	0	0	0	0	IPI2	305	3	press3	4	response3	4	False	True	False	False	False
11	15	2	1	2	0	14325242135	14325242313	11	8	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	True
11	16	2	1	2	0	51423252413	51423243134	4	6	0	0	0	0	IPI2	260	3	press3	4	response3	4	False	True	False	False	True
11	17	2	1	2	0	51521534154	51521534154	3	8	1	0	0	0	IPI2	290	3	press3	5	response3	5	False	False	False	True	False
11	18	2	1	2	0	21341415121	21341415121	4	6	0	0	0	0	IPI2	205	3	press3	3	response3	3	False	False	False	True	False
11	19	2	1	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI2	260	3	press3	4	response3	4	False	True	False	False	False
11	20	2	1	2	0	14325242135	14325242135	11	8	0	0	0	0	IPI2	320	3	press3	3	response3	3	False	True	False	False	False
11	21	2	1	2	0	14325242135	14325242452	3	8	0	0	0	0	IPI2	345	3	press3	3	response3	3	False	True	False	False	True
11	22	2	1	2	0	25153135352	25153135352	4	6	0	0	0	0	IPI2	410	3	press3	1	response3	1	False	False	False	True	False
11	23	2	1	2	0	51423252413	51423213121	2	6	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	True
11	24	2	1	2	0	14325242135	14325242135	4	4	0	0	0	0	IPI2	290	3	press3	3	response3	3	False	True	False	False	False
11	25	2	1	2	0	53154232513	53154232513	3	4	1	0	0	0	IPI2	285	3	press3	1	response3	1	False	False	False	True	False
11	26	2	1	2	0	25452435315	25452435315	2	4	0	0	0	0	IPI2	615	3	press3	4	response3	4	False	False	False	True	False
11	27	2	1	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI2	370	3	press3	3	response3	3	False	True	False	False	False
11	28	2	1	2	0	51423252413	51423252525	3	8	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	True
11	29	2	1	2	0	14325242135	14325242323	2	8	0	0	0	0	IPI2	320	3	press3	3	response3	3	False	True	False	False	True
11	30	2	1	2	0	14325242135	14325242135	3	8	0	0	0	0	IPI2	320	3	press3	3	response3	3	False	True	False	False	False
12	1	2	1	2	0	51423252413	51423252413	3	6	0	0	0	0	IPI2	270	3	press3	4	response3	4	False	True	False	False	False
12	2	2	1	2	0	14325242135	14325235252	3	6	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	True
12	3	2	1	2	0	14325242135	14325242135	11	8	0	0	0	0	IPI2	225	3	press3	3	response3	3	False	True	False	False	False
12	4	2	1	2	0	14325242135	14325242135	2	8	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
