BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime	IPI1	IPI2	IPI3	IPI4	IPI5	IPI6	IPI7	IPI8	IPI9	IPI10	IPI0	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
20	30	1	0	2	0	1	13524232514	13524232431	8	0	11	1	3	5	2	4	2	3	2	4	3	1	565	3255	3820	0	0	1	1	3	5	2	4	2	3	2	4	3	1	2	2	2	2	2	2	2	2	2	2	2	570	720	970	1280	1585	1830	2070	2315	2830	3310	3560	3500.0	2940.0	0	-1	7040	-1	-1	1	0	0	150	250	310	305	245	240	245	515	480	250	565	True	False	False	True
21	1	1	0	2	0	0	13512143532	13512143532	4	0	2	1	3	5	1	2	1	4	3	5	3	2	450	3660	4110	0	0	1	1	3	5	1	2	1	4	3	5	3	2	2	2	2	2	2	2	2	2	2	2	2	455	655	915	1485	1790	2235	2655	2945	3305	3590	3935	3500.0	2940.0	0	-1	7330	-1	-1	1	0	0	200	260	570	305	445	420	290	360	285	345	450	False	False	True	False
21	2	1	0	2	0	1	13524232514	13525313423	4	0	3	1	3	5	2	5	3	1	3	4	2	3	560	2965	3525	0	0	1	1	3	5	2	5	3	1	3	4	2	3	2	2	2	2	2	2	2	2	2	2	2	565	690	880	1140	1580	1970	2245	2440	2835	3185	3335	3500.0	2940.0	0	-1	6745	-1	-1	1	0	0	125	190	260	440	390	275	195	395	350	150	560	True	False	False	True
21	3	1	0	2	0	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	580	2640	3220	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	585	860	1075	1320	1575	1770	2095	2310	2785	2920	3025	3500.0	2940.0	0	-1	6440	-1	-1	1	0	0	275	215	245	255	195	325	215	475	135	105	580	True	False	False	False
21	4	1	0	2	0	1	13524232514	13524232452	8	0	2	1	3	5	2	4	2	3	2	4	5	2	545	2985	3530	1	0	0	1	3	5	2	4	2	3	2	5	1	2	2	2	2	2	2	2	2	2	2	2	2	550	715	915	1190	1480	1670	1915	2130	2365	2525	3320	3500.0	2940.0	0	-1	6750	-1	-1	1	0	0	165	200	275	290	190	245	215	235	160	795	545	True	False	False	True
21	5	1	0	2	0	1	13524232514	13524241252	6	0	4	1	3	5	2	4	2	4	1	2	5	2	515	3195	3710	0	0	1	1	3	5	2	4	2	4	1	2	5	2	2	2	2	2	2	2	2	2	2	2	2	520	630	840	1120	1360	1580	2295	2645	3015	3280	3480	3500.0	2940.0	0	-1	6930	-1	-1	1	0	0	110	210	280	240	220	715	350	370	265	200	515	True	False	False	True
21	6	1	0	2	0	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	490	2740	3230	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	495	705	920	1205	1485	1740	2030	2360	2670	2830	3015	3500.0	2940.0	0	-1	6450	-1	-1	1	0	0	210	215	285	280	255	290	330	310	160	185	490	True	False	False	False
21	7	1	0	2	0	0	25415141254	25415141254	6	0	2	2	5	4	1	5	1	4	1	2	5	4	565	3440	4005	0	0	1	2	5	4	1	5	1	4	1	2	5	4	2	2	2	2	2	2	2	2	2	2	2	570	795	1025	1370	1810	2055	2390	2640	3100	3400	3840	3500.0	2940.0	0	-1	7225	-1	-1	1	0	0	225	230	345	440	245	335	250	460	300	440	565	False	False	True	False
21	8	1	0	2	0	0	14545145315	14545145315	8	0	4	1	4	5	4	5	1	4	5	3	1	5	655	3260	3915	0	0	1	1	4	5	4	5	1	4	5	3	1	5	2	2	2	2	2	2	2	2	2	2	2	660	850	1160	1705	1945	2215	2575	2800	3145	3470	3740	3500.0	2940.0	0	-1	7135	-1	-1	1	0	0	190	310	545	240	270	360	225	345	325	270	655	False	False	True	False
21	9	1	0	2	0	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	505	2320	2825	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	510	650	805	1000	1225	1415	1635	2140	2360	2475	2620	3500.0	2940.0	0	-1	6045	-1	-1	1	0	0	140	155	195	225	190	220	505	220	115	145	505	True	False	False	False
21	10	1	0	2	0	0	41541521314	41541521314	6	0	3	4	1	5	4	1	5	2	1	3	1	4	735	4610	5345	1	0	0	4	1	3	4	1	5	2	3	3	1	4	2	2	2	2	2	2	2	2	2	2	2	740	940	1125	2635	2980	3210	3445	3715	4505	4925	5110	3500.0	2940.0	0	-1	8565	-1	-1	1	0	0	200	185	1510	345	230	235	270	790	420	185	735	False	False	True	False
21	11	1	0	2	0	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	600	2465	3065	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	605	820	1055	1275	1505	1715	2000	2190	2500	2740	2855	3500.0	2940.0	0	-1	6285	-1	-1	1	0	0	215	235	220	230	210	285	190	310	240	115	600	True	False	False	False
21	12	1	0	2	0	0	51242452324	51242452324	6	0	3	5	1	2	4	2	4	5	2	3	2	4	645	3015	3660	0	0	1	5	1	2	4	2	4	5	2	3	2	4	2	2	2	2	2	2	2	2	2	2	2	650	855	1030	1340	1530	2195	2445	2705	2925	3150	3475	3500.0	2940.0	0	-1	6880	-1	-1	1	0	0	205	175	310	190	665	250	260	220	225	325	645	False	False	True	False
21	13	1	0	2	0	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	590	2245	2835	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	595	735	925	1130	1370	1565	1775	1990	2330	2500	2650	3500.0	2940.0	0	-1	6055	-1	-1	1	0	0	140	190	205	240	195	210	215	340	170	150	590	True	False	False	False
21	14	1	0	2	0	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	540	2505	3045	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	545	770	960	1150	1505	1680	1945	2150	2415	2680	2830	3500.0	2940.0	0	-1	6265	-1	-1	1	0	0	225	190	190	355	175	265	205	265	265	150	540	True	False	False	False
21	15	1	0	2	0	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	570	2340	2910	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	575	795	965	1150	1395	1610	1915	2125	2365	2550	2705	3500.0	2940.0	0	-1	6130	-1	-1	1	0	0	220	170	185	245	215	305	210	240	185	155	570	True	False	False	False
21	16	1	0	2	0	0	24252351542	24252351542	6	0	11	2	4	2	5	2	3	5	1	5	4	2	650	3250	3900	0	0	1	2	4	2	5	2	3	5	1	5	4	2	2	2	2	2	2	2	2	2	2	2	2	655	955	1150	1505	1775	2070	2530	2835	3075	3540	3690	3500.0	2940.0	0	-1	7120	-1	-1	1	0	0	300	195	355	270	295	460	305	240	465	150	650	False	False	True	False
21	17	1	0	2	0	1	35421252143	35421252454	8	0	3	3	5	4	2	1	2	5	2	4	5	4	595	3520	4115	0	0	1	3	5	4	2	1	2	5	2	4	5	4	2	2	2	2	2	2	2	2	2	2	2	600	810	1015	1210	1490	1690	1985	2240	2995	3685	3895	3500.0	2940.0	0	-1	7335	-1	-1	1	0	0	210	205	195	280	200	295	255	755	690	210	595	True	False	False	True
21	18	1	0	2	0	0	12425253141	12425253141	4	0	3	1	2	4	2	5	2	5	3	1	4	1	630	3420	4050	0	0	1	1	2	4	2	5	2	5	3	1	4	1	2	2	2	2	2	2	2	2	2	2	2	635	800	1035	1305	1670	1905	2240	2625	2910	3510	3740	3500.0	2940.0	0	-1	7270	-1	-1	1	0	0	165	235	270	365	235	335	385	285	600	230	630	False	False	True	False
21	19	1	0	2	0	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	595	2095	2690	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	600	740	915	1120	1340	1530	1760	1985	2175	2330	2485	3500.0	2940.0	0	-1	5910	-1	-1	1	0	0	140	175	205	220	190	230	225	190	155	155	595	True	False	False	False
21	20	1	0	2	0	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	485	2190	2675	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	490	605	780	990	1210	1385	1595	1840	2165	2340	2480	3500.0	2940.0	0	-1	5895	-1	-1	1	0	0	115	175	210	220	175	210	245	325	175	140	485	True	False	False	False
21	21	1	0	2	0	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	435	2005	2440	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	440	550	715	900	1105	1270	1475	1705	1900	2080	2215	3500.0	2940.0	0	-1	5660	-1	-1	1	0	0	110	165	185	205	165	205	230	195	180	135	435	True	False	False	False
21	22	1	0	2	0	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	515	2415	2930	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	520	645	825	1110	1350	1520	1920	2210	2445	2575	2705	3500.0	2940.0	0	-1	6150	-1	-1	1	0	0	125	180	285	240	170	400	290	235	130	130	515	True	False	False	False
21	23	1	0	2	0	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	545	2230	2775	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	550	650	835	1040	1270	1460	1705	1945	2115	2285	2415	3500.0	2940.0	0	-1	5995	-1	-1	1	0	0	100	185	205	230	190	245	240	170	170	130	545	True	False	False	False
21	24	1	0	2	0	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	525	2265	2790	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	530	685	905	1130	1400	1580	1790	2045	2240	2415	2560	3500.0	2940.0	0	-1	6010	-1	-1	1	0	0	155	220	225	270	180	210	255	195	175	145	525	True	False	False	False
21	25	1	0	2	0	0	32414252421	32414252421	4	0	4	3	2	4	1	4	2	5	2	4	2	1	885	3115	4000	1	0	0	3	2	4	1	4	2	5	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	890	1075	1430	1685	1905	2140	2470	2695	2955	3250	3875	3500.0	2940.0	0	-1	7220	-1	-1	1	0	0	185	355	255	220	235	330	225	260	295	625	885	False	False	True	False
21	26	1	0	2	0	1	35421252143	35421252324	8	0	4	3	5	4	2	1	2	5	2	3	2	4	635	3015	3650	0	0	1	3	5	4	2	1	2	5	2	3	2	4	2	2	2	2	2	2	2	2	2	2	2	640	835	1000	1190	1445	1670	2035	2285	2850	3120	3415	3500.0	2940.0	0	-1	6870	-1	-1	1	0	0	195	165	190	255	225	365	250	565	270	295	635	True	False	False	True
21	27	1	0	2	0	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	560	2775	3335	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	565	770	980	1155	1440	1635	2005	2240	2615	2945	3185	3500.0	2940.0	0	-1	6555	-1	-1	1	0	0	205	210	175	285	195	370	235	375	330	240	560	True	False	False	False
21	28	1	0	2	0	0	24242354545	24242354545	4	0	11	2	4	2	4	2	3	5	4	5	4	5	635	3875	4510	1	0	0	2	4	2	3	2	3	5	4	5	4	5	2	2	2	2	2	2	2	2	2	2	2	640	845	1050	1315	2110	2530	2865	3200	3515	4075	4255	3500.0	2940.0	0	-1	7730	-1	-1	1	0	0	205	205	265	795	420	335	335	315	560	180	635	False	False	True	False
21	29	1	0	2	0	0	13525145125	13525145125	8	0	11	1	3	5	2	5	1	4	5	1	2	5	570	3050	3620	0	0	1	1	3	5	2	5	1	4	5	1	2	5	2	2	2	2	2	2	2	2	2	2	2	575	690	850	1065	1480	1740	2015	2400	2835	3220	3380	3500.0	2940.0	0	-1	6840	-1	-1	1	0	0	115	160	215	415	260	275	385	435	385	160	570	False	False	True	False
21	30	1	0	2	0	0	14124341315	14124341315	8	0	11	1	4	1	2	4	3	4	1	3	1	5	720	3200	3920	0	0	1	1	4	1	2	4	3	4	1	3	1	5	2	2	2	2	2	2	2	2	2	2	2	725	970	1160	1445	1870	2250	2575	2950	3315	3560	3770	3500.0	2940.0	0	-1	7140	-1	-1	1	0	0	245	190	285	425	380	325	375	365	245	210	720	False	False	True	False
22	1	1	0	2	0	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	680	1835	2515	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	685	820	980	1155	1345	1500	1670	1830	2000	2145	2285	3446.625	3216.85	0	-1	5735	-1	-1	1	0	0	135	160	175	190	155	170	160	170	145	140	680	True	False	False	False
22	2	1	0	2	0	1	13524232514	13524241425	6	0	11	1	3	5	2	4	2	4	1	4	2	5	470	2535	3005	1	0	0	1	3	5	2	4	3	4	1	4	2	5	2	2	2	2	2	2	2	2	2	2	2	475	560	705	860	1025	1315	1915	2210	2405	2665	2810	3446.625	3216.85	0	-1	6225	-1	-1	1	0	0	85	145	155	165	290	600	295	195	260	145	470	True	False	False	True
22	3	1	0	2	0	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	495	2620	3115	1	0	0	1	3	5	2	4	3	2	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	500	605	750	925	1120	1425	1605	1805	2650	2760	2925	3446.625	3216.85	0	-1	6335	-1	-1	1	0	0	105	145	175	195	305	180	200	845	110	165	495	True	False	False	False
22	4	1	0	2	0	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	520	1920	2440	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	525	670	835	1040	1240	1395	1585	1750	1925	2090	2245	3446.625	3216.85	0	-1	5660	-1	-1	1	0	0	145	165	205	200	155	190	165	175	165	155	520	True	False	False	False
22	5	1	0	2	0	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	670	2175	2845	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	675	840	1030	1200	1470	1635	1870	2060	2290	2460	2590	3446.625	3216.85	0	-1	6065	-1	-1	1	0	0	165	190	170	270	165	235	190	230	170	130	670	True	False	False	False
22	6	1	0	2	0	0	35315152542	35315152542	8	0	3	3	5	3	1	5	1	5	2	5	4	2	715	3110	3825	1	0	0	3	5	3	1	5	1	5	2	5	4	3	2	2	2	2	2	2	2	2	2	2	2	720	970	1145	1425	1635	1930	2590	2820	3125	3465	3615	3446.625	3216.85	0	-1	7045	-1	-1	1	0	0	250	175	280	210	295	660	230	305	340	150	715	False	False	True	False
22	7	1	0	2	0	0	42542325151	42542325151	4	0	2	4	2	5	4	2	3	2	5	1	5	1	665	4100	4765	1	0	0	2	2	5	4	2	3	2	5	1	4	1	2	2	2	2	2	2	2	2	2	2	2	670	1565	1860	2350	3015	3210	3435	3735	3940	4075	4595	3446.625	3216.85	0	-1	7985	-1	-1	1	0	0	895	295	490	665	195	225	300	205	135	520	665	False	False	True	False
22	8	1	0	2	0	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	745	2295	3040	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	750	965	1150	1315	1545	1750	1990	2200	2505	2675	2785	3446.625	3216.85	0	-1	6260	-1	-1	1	0	0	215	185	165	230	205	240	210	305	170	110	745	True	False	False	False
22	9	1	0	2	0	0	43125214354	43125214354	4	0	11	4	3	1	2	5	2	1	4	3	5	4	795	4540	5335	1	0	0	4	1	1	2	5	2	1	4	3	5	4	2	2	2	2	2	2	2	2	2	2	2	800	1045	2780	2950	3215	3440	3675	3910	4085	4550	5060	3446.625	3216.85	0	-1	8555	-1	-1	1	0	0	245	1735	170	265	225	235	235	175	465	510	795	False	False	True	False
22	10	1	0	2	0	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	760	2465	3225	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	765	985	1185	1385	1660	1870	2120	2335	2635	2790	2900	3446.625	3216.85	0	-1	6445	-1	-1	1	0	0	220	200	200	275	210	250	215	300	155	110	760	True	False	False	False
22	11	1	0	2	0	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	520	2350	2870	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	525	630	785	1005	1255	1455	1665	2145	2360	2505	2640	3446.625	3216.85	0	-1	6090	-1	-1	1	0	0	105	155	220	250	200	210	480	215	145	135	520	True	False	False	False
22	12	1	0	2	0	0	43525154142	43525154142	8	0	3	4	3	5	2	5	1	5	4	1	4	2	1180	3185	4365	0	0	1	4	3	5	2	5	1	5	4	1	4	2	2	2	2	2	2	2	2	2	2	2	2	1185	1370	1565	1775	2160	2415	2630	2930	3400	3700	4180	3446.625	3216.85	0	-1	7585	-1	-1	1	0	0	185	195	210	385	255	215	300	470	300	480	1180	False	False	True	False
22	13	1	0	2	0	1	35421252143	35421235215	6	0	2	3	5	4	2	1	2	3	5	2	1	5	570	3345	3915	0	0	1	3	5	4	2	1	2	3	5	2	1	5	2	2	2	2	2	2	2	2	2	2	2	575	785	990	1195	1495	1770	2570	2830	3185	3570	3780	3446.625	3216.85	0	-1	7135	-1	-1	1	0	0	210	205	205	300	275	800	260	355	385	210	570	True	False	False	True
22	14	1	0	2	0	0	53434231214	53434231214	6	0	3	5	3	4	3	4	2	3	1	2	1	4	805	4440	5245	0	0	1	5	3	4	3	4	2	3	1	2	1	4	2	2	2	2	2	2	2	2	2	2	2	810	1035	1315	1675	2050	2430	2765	3255	3545	4020	4950	3446.625	3216.85	0	-1	8465	-1	-1	1	0	0	225	280	360	375	380	335	490	290	475	930	805	False	False	True	False
22	15	1	0	2	0	1	35421252143	35423535252	4	0	4	3	5	4	2	3	5	3	5	2	5	2	680	3990	4670	0	0	1	3	5	4	2	3	5	3	5	2	5	2	2	2	2	2	2	2	2	2	2	2	2	685	910	1140	1430	1925	2215	2855	3290	3580	4220	4435	3446.625	3216.85	0	-1	7890	-1	-1	1	0	0	225	230	290	495	290	640	435	290	640	215	680	True	False	False	True
22	16	1	0	2	0	0	23135324153	23135324153	8	0	4	2	3	1	3	5	3	2	4	1	5	3	830	3795	4625	0	0	1	2	3	1	3	5	3	2	4	1	5	3	2	2	2	2	2	2	2	2	2	2	2	835	1310	1785	1990	2300	2630	3240	3665	3915	4225	4435	3446.625	3216.85	0	-1	7845	-1	-1	1	0	0	475	475	205	310	330	610	425	250	310	210	830	False	False	True	False
22	17	1	0	2	0	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	665	2485	3150	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670	880	1080	1255	1530	1730	2030	2270	2535	2825	2965	3446.625	3216.85	0	-1	6370	-1	-1	1	0	0	210	200	175	275	200	300	240	265	290	140	665	True	False	False	False
22	18	1	0	2	0	0	51253425241	51253425241	4	0	2	5	1	2	5	3	4	2	5	2	4	1	640	4075	4715	0	0	1	5	1	2	5	3	4	2	5	2	4	1	2	2	2	2	2	2	2	2	2	2	2	645	875	1270	1750	2125	2450	2970	3365	3700	4105	4605	3446.625	3216.85	0	-1	7935	-1	-1	1	0	0	230	395	480	375	325	520	395	335	405	500	640	False	False	True	False
22	19	1	0	2	0	0	42521415132	42521415132	6	0	2	4	2	5	2	1	4	1	5	1	3	2	825	3785	4610	0	0	1	4	2	5	2	1	4	1	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	830	1040	1330	1670	1960	2595	2930	3425	3760	4185	4425	3446.625	3216.85	0	-1	7830	-1	-1	1	0	0	210	290	340	290	635	335	495	335	425	240	825	False	False	True	False
22	20	1	0	2	0	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	560	2050	2610	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	565	675	815	1015	1250	1455	1640	1890	2125	2280	2440	3446.625	3216.85	0	-1	5830	-1	-1	1	0	0	110	140	200	235	205	185	250	235	155	160	560	True	False	False	False
22	21	1	0	2	0	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	690	2485	3175	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	695	880	1070	1220	1480	1745	2115	2375	2695	2885	3015	3446.625	3216.85	0	-1	6395	-1	-1	1	0	0	185	190	150	260	265	370	260	320	190	130	690	True	False	False	False
22	22	1	0	2	0	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	700	2290	2990	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	705	915	1065	1250	1530	1730	1945	2195	2490	2685	2825	3446.625	3216.85	0	-1	6210	-1	-1	1	0	0	210	150	185	280	200	215	250	295	195	140	700	True	False	False	False
22	23	1	0	2	0	0	52314143145	52314143145	8	0	11	5	2	3	1	4	1	4	3	1	4	5	755	4160	4915	0	0	1	5	2	3	1	4	1	4	3	1	4	5	2	2	2	2	2	2	2	2	2	2	2	760	1120	1385	1720	2005	2290	3085	3290	3620	4545	4750	3446.625	3216.85	0	-1	8135	-1	-1	1	0	0	360	265	335	285	285	795	205	330	925	205	755	False	False	True	False
22	24	1	0	2	0	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	665	2595	3260	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670	885	1135	1420	1720	1975	2240	2480	2755	2935	3060	3446.625	3216.85	0	-1	6480	-1	-1	1	0	0	215	250	285	300	255	265	240	275	180	125	665	True	False	False	False
22	25	1	0	2	0	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	625	2830	3455	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	630	865	1070	1360	1650	1855	2215	2510	2795	3090	3245	3446.625	3216.85	0	-1	6675	-1	-1	1	0	0	235	205	290	290	205	360	295	285	295	155	625	True	False	False	False
22	26	1	0	2	0	0	24213143435	24213143435	6	0	11	2	4	2	1	3	1	4	3	4	3	5	620	3295	3915	0	0	1	2	4	2	1	3	1	4	3	4	3	5	2	2	2	2	2	2	2	2	2	2	2	625	865	1035	1360	1780	2025	2490	2725	3045	3545	3785	3446.625	3216.85	0	-1	7135	-1	-1	1	0	0	240	170	325	420	245	465	235	320	500	240	620	False	False	True	False
22	27	1	0	2	0	0	53245231424	53245231424	6	0	11	5	3	2	4	5	2	3	1	4	2	4	715	3630	4345	0	0	1	5	3	2	4	5	2	3	1	4	2	4	2	2	2	2	2	2	2	2	2	2	2	720	950	1200	1525	1905	2330	2620	3035	3430	3935	4200	3446.625	3216.85	0	-1	7565	-1	-1	1	0	0	230	250	325	380	425	290	415	395	505	265	715	False	False	True	False
22	28	1	0	2	0	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	855	2805	3660	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	860	1095	1340	1550	1825	2095	2625	2850	3110	3310	3455	3446.625	3216.85	0	-1	6880	-1	-1	1	0	0	235	245	210	275	270	530	225	260	200	145	855	True	False	False	False
22	29	1	0	2	0	1	13524232514	13524232351	8	0	4	1	3	5	2	4	2	3	2	3	5	1	575	1930	2505	1	0	0	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	580	700	850	1050	1275	1425	1620	1800	2000	2170	2320	3446.625	3216.85	0	-1	5725	-1	-1	1	0	0	120	150	200	225	150	195	180	200	170	150	575	True	False	False	True
22	30	1	0	2	0	1	35421252143	35421231312	6	0	4	3	5	4	2	1	2	3	1	3	1	2	595	2890	3485	0	0	1	3	5	4	2	1	2	3	1	3	1	2	2	2	2	2	2	2	2	2	2	2	2	600	805	985	1155	1420	1655	2075	2490	2775	3075	3315	3446.625	3216.85	0	-1	6705	-1	-1	1	0	0	205	180	170	265	235	420	415	285	300	240	595	True	False	False	True
23	1	1	0	2	0	0	41413414212	41413414212	8	0	3	4	1	4	1	3	4	1	4	2	1	2	880	2945	3825	0	0	1	4	1	4	1	3	4	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	885	1095	1285	1610	1840	2210	2530	2810	3100	3460	3640	3446.625	3216.85	0	-1	7045	-1	-1	1	0	0	210	190	325	230	370	320	280	290	360	180	880	False	False	True	False
23	2	1	0	2	0	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	750	2150	2900	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	755	960	1150	1305	1540	1740	1965	2165	2390	2560	2690	3446.625	3216.85	0	-1	6120	-1	-1	1	0	0	205	190	155	235	200	225	200	225	170	130	750	True	False	False	False
23	3	1	0	2	0	0	52425343513	52425343513	6	0	4	5	2	4	2	5	3	4	3	5	1	3	745	3020	3765	1	0	0	5	2	4	2	5	3	4	3	5	1	4	2	2	2	2	2	2	2	2	2	2	2	750	960	1190	1425	1675	2010	2400	2905	3235	3445	3565	3446.625	3216.85	0	-1	6985	-1	-1	1	0	0	210	230	235	250	335	390	505	330	210	120	745	False	False	True	False
23	4	1	0	2	0	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	600	2075	2675	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	605	760	950	1190	1425	1605	1795	2000	2180	2350	2450	3446.625	3216.85	0	-1	5895	-1	-1	1	0	0	155	190	240	235	180	190	205	180	170	100	600	True	False	False	False
23	5	1	0	2	0	1	35421252143	35421235312	6	0	11	3	5	4	2	1	2	3	5	3	1	2	780	2610	3390	0	0	2	3	5	4	2	1	2	3	5	3	1	2	2	2	2	2	2	2	2	2	2	2	2	785	965	1125	1300	1550	1730	2215	2430	2660	3020	3160	3446.625	3216.85	0	-1	6610	-1	-1	1	0	0	180	160	175	250	180	485	215	230	360	140	780	True	False	False	True
23	6	1	0	2	0	0	53252421324	53252421324	6	0	11	5	3	2	5	2	4	2	1	3	2	4	915	3695	4610	0	0	1	5	3	2	5	2	4	2	1	3	2	4	2	2	2	2	2	2	2	2	2	2	2	920	1110	1350	1735	2645	2925	3100	3375	3700	4070	4405	3446.625	3216.85	0	-1	7830	-1	-1	1	0	0	190	240	385	910	280	175	275	325	370	335	915	False	False	True	False
